data-id,城市,美食,票数
10732,喀纳斯,纳仁,51
10732,喀纳斯,煮全羊,23
10732,喀纳斯,马奶酒,7
10732,喀纳斯,油塔子,3
174437,会东县,没有,0
10771,银川,手抓羊肉,64
10771,银川,羊杂碎,23
10771,银川,八宝茶,20
10771,银川,羊肉搓面,18
10771,银川,黄河鲤鱼,11
10771,银川,香酥鸡,2
11259,宣城,没有,0
11340,张掖,搓鱼,127
11340,张掖,卷子鸡,89
11340,张掖,炒炮,62
11340,张掖,牛肉小饭,53
11340,张掖,杏皮茶,36
11340,张掖,炒拨拉,14
11340,张掖,胡辣羊蹄,5
11340,张掖,三泡台,4
11340,张掖,羊肉香头面&羊筏子,3
11340,张掖,臊面包子&臊子面汤,1
22673,绩溪,没有,0
14941,天柱山,没有,0
174518,南溪区,没有,0
24998,皖南,没有,0
11471,伊犁,烤肉,87
11471,伊犁,手抓饭,65
11471,伊犁,马奶,59
11471,伊犁,冰淇淋,33
11471,伊犁,卡瓦斯,26
11471,伊犁,凉粉,9
11471,伊犁,马肠,8
11471,伊犁,纳仁,6
11471,伊犁,米肠,6
11471,伊犁,油塔子,2
12058,安庆,没有,0
10757,北疆,没有,0
140579,喜德,没有,0
11353,嘉峪关,杏皮茶,122
11353,嘉峪关,嘉峪关面食,84
11353,嘉峪关,嘉峪关烤肉,75
11353,嘉峪关,沙葱,5
15364,蚌埠,没有,0
174638,开江县,没有,0
18741,马鞍山,没有,0
15293,酒泉,没有,0
144530,珙县,没有,0
39486,池州,没有,0
10087,壶口瀑布,没有,0
174443,甘洛县,没有,0
11349,延安,没有,0
15743,滁州,没有,0
174440,昭觉县,没有,0
18372,咸阳,泡泡油糕,3
18372,咸阳,烧鸡,1
18372,咸阳,水豆腐,1
18372,咸阳,御面,1
18372,咸阳,白吉饼,1
18372,咸阳,荷叶馍,1
18372,咸阳,花馍,1
174491,井研县,没有,0
16230,塔川,没有,0
11328,六安,没有,0
11274,查济,没有,0
10468,喀什,馕,85
10468,喀什,酸奶,57
10468,喀什,抓饭,53
10468,喀什,羊肉串,32
10468,喀什,拌面,28
10468,喀什,冰淇凌,17
10468,喀什,切糕,9
10468,喀什,石榴汁,8
10468,喀什,凉皮,6
10468,喀什,馕坑肉,4
174479,马边彝族自治县,没有,0
174629,恩阳区,没有,0
10469,吐鲁番,水果,190
10469,吐鲁番,烤肉,47
10469,吐鲁番,馕,42
10469,吐鲁番,拌面,34
10469,吐鲁番,手抓饭,24
10469,吐鲁番,卡瓦斯,16
10469,吐鲁番,烤全羊,14
174545,沿滩区,没有,0
16717,双沙,没有,0
27725,泾县,没有,0
10531,太白山,锅盔,6
10531,太白山,茶酥,1
10531,太白山,玉米醪糟,1
10531,太白山,洋芋搅团,1
174449,金阳县,没有,0
63040,高县,没有,0
18400,阿勒泰,没有,0
174446,布拖县,没有,0
20698,大藏寺,没有,0
14382,三河古镇,没有,0
22564,巢湖,没有,0
19603,祁连,没有,0
44963,淮南,没有,0
21479,鼓城山,没有,0
20387,螺髻山,没有,0
33980,呈坎,没有,0
13366,汉中,面皮,45
13366,汉中,菜豆腐,36
13366,汉中,粉皮,10
13366,汉中,浆水面,6
13366,汉中,罐罐茶,4
13366,汉中,红豆腐,3
13366,汉中,菜豆腐节节,1
33045,伍须海,没有,0
22946,铜陵,没有,0
10770,沙坡头,没有,0
20566,亳州,没有,0
10784,天水,没有,0
18230,金刚寺,没有,0
15091,淮北,没有,0
26003,休宁,没有,0
14369,宝鸡,没有,0
15971,木格措,没有,0
10832,禾木,奶茶,44
10832,禾木,羊肉,41
10832,禾木,馕,37
10832,禾木,拌面,21
10832,禾木,手抓饭,11
10832,禾木,烤肉,9
14453,塔公,没有,0
14777,渭南,没有,0
16327,石潭,没有,0
23993,毛垭大草原,没有,0
18790,中卫,没有,0
36300,亚青寺,没有,0
16787,金寨,没有,0
64465,青阳,没有,0
10817,年保玉则,没有,0
30827,石台,没有,0
10461,巴郎山,没有,0
11411,雀儿山,没有,0
35418,新路海,没有,0
31420,日乌切沟,没有,0
13153,门源,没有,0
62057,阜阳,没有,0
18780,巴王海,没有,0
20876,格尔木,没有,0
16697,九架海,没有,0
64543,宁国,没有,0
62058,宿州,没有,0
10318,党岭,没有,0
17988,布尔津,没有,0
24540,燕子沟,没有,0
60742,华阴,没有,0
64457,寿县,没有,0
11613,榆林,榆林豆腐,14
11613,榆林,羊杂碎,9
11613,榆林,拼三鲜,5
11613,榆林,炸豆奶,1
11613,榆林,炉馍馍,1
11613,榆林,香哪,1
11613,榆林,荞面圪坨,1
11613,榆林,粉浆饭,1
15143,桐城,没有,0
10758,南疆,没有,0
64459,岳西,没有,0
10055,可可西里,没有,0
29937,天意谷,没有,0
17882,家朋,没有,0
21961,猛董,没有,0
15896,光雾山,没有,0
18715,南屏,没有,0
11348,哈密,没有,0
84669,临潼,没有,0
16813,海西,没有,0
140613,旌德,没有,0
29725,扬扬拉措,没有,0
64470,凤阳,没有,0
18108,雅家梗,没有,0
15017,克拉玛依,没有,0
30808,川主寺,没有,0
18228,碧峰峡,没有,0
10566,瓦屋山,没有,0
64461,潜山,没有,0
64466,肥西,没有,0
17879,天山,没有,0
12444,德令哈,没有,0
19730,扎尕那,没有,0
17015,玉带湖,没有,0
14495,郎木寺,没有,0
132248,深渡镇,没有,0
42544,唐模,没有,0
31873,成都东区音乐公园,没有,0
14410,安康,没有,0
64455,霍山县,没有,0
62074,海北藏族自治州,没有,0
15976,熊猫基地,没有,0
64544,祁门,没有,0
10837,拉卜楞寺,没有,0
20840,僰王山,没有,0
187160,齐云山镇,没有,0
13849,武威,没有,0
24828,夏河,没有,0
16907,九襄,没有,0
64456,舒城,没有,0
16142,库车,没有,0
33919,靖边,没有,0
18868,夹金山,没有,0
12289,库尔勒,没有,0
60721,广德,没有,0
11261,当涂,没有,0
42226,卢村,没有,0
15986,神木垒,没有,0
143522,西溪南镇,没有,0
143304,天长,没有,0
10581,坎布拉,没有,0
24525,棠樾,没有,0
10604,贵德,酿皮,11
10604,贵德,干拌,1
10604,贵德,锅盔狗浇尿,1
10604,贵德,尕面片,1
21490,东拉山,没有,0
15977,武侯祠,没有,0
15973,锦里,没有,0
15072,潜口,没有,0
18231,巴音郭楞,没有,0
64468,庐江,没有,0
15129,邛崃天台山,没有,0
11294,玉树,没有,0
143326,和县,没有,0
18008,阿克苏,没有,0
29908,定远,没有,0
64458,太湖县,没有,0
140672,颍上,没有,0
64546,怀远,没有,0
36763,九龙沟,没有,0
143303,全椒,没有,0
24644,石象湖,没有,0
15970,赵公山,没有,0
64467,肥东,没有,0
12861,商洛,没有,0
17985,大柴旦,没有,0
18965,大瓦山,没有,0
14943,白哈巴,没有,0
143521,太和,没有,0
15978,杜甫草堂,没有,0
14072,石河子,没有,0
49862,乐山大佛,没有,0
64464,濉溪,没有,0
15462,昌吉,没有,0
15974,金沙遗址,没有,0
143525,南陵,没有,0
45900,平凉,没有,0
19051,青羊宫,没有,0
139682,霞坑,没有,0
15972,宽窄巷子,没有,0
16026,韩城,没有,0
143355,蒙城,没有,0
174176,伊宁县,没有,0
25941,药王谷,没有,0
143526,无为,没有,0
17497,陕北,没有,0
29690,二郎山,没有,0
64545,明光,没有,0
21286,毛儿盖,没有,0
10135,雪宝顶,没有,0
18202,青木川,没有,0
143328,砀山,没有,0
37717,牟尼沟,没有,0
28644,铜川,没有,0
143298,东至,没有,0
143524,繁昌,没有,0
14925,七藏沟,没有,0
64462,萧县,没有,0
63095,伊宁,没有,0
145705,独库公路,没有,0
18005,和田,没有,0
143325,含山,没有,0
18277,蔡村,没有,0
24944,果洛,没有,0
46803,九峰山,没有,0
34709,陇南,没有,0
21252,凉台沟,没有,0
143291,望江,没有,0
15510,沙湖,没有,0
20627,卡龙沟,没有,0
11611,罗布泊,没有,0
63096,特克斯,没有,0
143360,郎溪,没有,0
140610,长丰,没有,0
18614,达古冰川,没有,0
84723,涡阳,没有,0
10647,孟屯河谷,没有,0
10568,玛多,没有,0
11692,塔克拉玛干沙漠,没有,0
31238,老君沟,没有,0
143306,界首,没有,0
14288,瓜州,没有,0
176207,芜湖县,没有,0
64460,宿松,没有,0
13533,三星堆,没有,0
143307,临泉,没有,0
12503,柴达木盆地,没有,0
143300,来安,没有,0
16245,鄯善,没有,0
34950,五河,没有,0
140609,灵璧,没有,0
35962,萝卜寨,没有,0
66312,固镇,没有,0
20679,窦圌山,没有,0
20455,观雾山,没有,0
12893,定西,没有,0
25925,格萨拉,没有,0
143324,霍邱,没有,0
16784,虎牙大峡谷,没有,0
143354,利辛,没有,0
18744,吴家后山,没有,0
62841,迭部,没有,0
143292,枞阳,没有,0
18170,双桥沟,没有,0
10602,同仁,没有,0
143302,南谯,没有,0
10630,九鼎山,没有,0
24847,蓥华山,没有,0
21368,松坪沟,没有,0
63526,久治,没有,0
64136,可可托海,没有,0
143327,泗县,没有,0
143305,阜南,没有,0
63092,昭苏,没有,0
10730,卧龙,没有,0
13897,互助,没有,0
63512,乌兰,没有,0
144275,甘泉县,没有,0
139801,郑村镇,没有,0
18447,花湖,没有,0
143319,凤台,没有,0
10156,杭州,西湖醋鱼,805
10156,杭州,东坡肉,735
10156,杭州,知味小笼,701
10156,杭州,龙井虾仁,276
10156,杭州,宋嫂鱼羹,271
10156,杭州,片儿川面,255
10156,杭州,猫耳朵,196
10156,杭州,西湖莼菜汤,148
10156,杭州,虾爆鳝面,117
10156,杭州,杭州酱鸭,107
21297,乌尔禾,没有,0
143290,怀宁,没有,0
20770,周至,没有,0
10434,乌镇,定胜糕,201
10434,乌镇,红烧羊肉,196
10434,乌镇,白水鱼,139
10434,乌镇,臭豆干,16
10434,乌镇,熏豆茶,14
10434,乌镇,乌镇酱鸭,7
132249,昌溪乡,没有,0
18394,太平湖,没有,0
64037,蓝田,没有,0
24512,垓下,没有,0
10010,西塘,臭豆腐,848
10010,西塘,馄饨,713
10010,西塘,芡实糕,440
10010,西塘,豆腐花,427
10010,西塘,粉蒸肉,403
10010,西塘,天下第一面,212
10010,西塘,粽子,161
10010,西塘,荠菜包圆,107
10010,西塘,馄饨老鸭煲,92
10010,西塘,甜酒酿,42
10155,绍兴,油炸臭豆腐,306
10155,绍兴,梅干菜焖肉,106
10155,绍兴,奶油小攀,77
10155,绍兴,糟鸡,58
10155,绍兴,酱鸭,21
10155,绍兴,萝卜丝饼,17
10155,绍兴,醉蟹,13
10155,绍兴,木莲羹,13
10155,绍兴,西施豆腐,9
10155,绍兴,霉苋菜梗,6
62076,海南藏族自治州,没有,0
41478,琅琊山,没有,0
62062,临夏,没有,0
10129,宁波,宁波汤团,78
10129,宁波,鲜肉蒸馄饨,35
10129,宁波,宁波烤菜,10
10129,宁波,鲜肉小笼包子,9
10129,宁波,宁波年糕,4
10129,宁波,雪菜大黄鱼,4
10129,宁波,冰糖甲鱼,3
10129,宁波,宁波三臭,3
10129,宁波,腐皮包黄鱼,3
10129,宁波,豆沙八宝饭,2
27402,龙须山,没有,0
11505,舟山,梭子蟹,75
11505,舟山,舟山黄鱼,53
11505,舟山,舟山带鱼,36
11505,舟山,鲳鱼,14
27269,天堂寨,没有,0
15642,庆阳,没有,0
17532,牯牛降,没有,0
11534,普陀山,普陀观音饼,24
11534,普陀山,咸菜大汤黄鱼,11
11534,普陀山,清蒸梭子蟹,9
63524,玉门,没有,0
27800,皖西大裂谷,没有,0
26390,皇藏峪,没有,0
17266,清凉峰,没有,0
18292,桃花潭,没有,0
132247,蜀源村,没有,0
10445,千岛湖,千岛湖鱼头,184
10445,千岛湖,河虾,33
10445,千岛湖,千岛玉鳖,10
10445,千岛湖,农家土鸡煲,6
10445,千岛湖,农家豆腐煲,4
10445,千岛湖,千岛湖鱼圆,3
10445,千岛湖,山笋,3
10445,千岛湖,银鱼羹,3
62824,碌曲,没有,0
10045,婺源,荷包红鲤鱼,238
10045,婺源,清明果,172
10045,婺源,糊豆腐,136
10045,婺源,粉蒸肉,120
10045,婺源,山蕨,96
10045,婺源,婺源汽糕,25
10045,婺源,灰汁果,7
11681,嘉兴,没有,0
10244,庐山,石鱼爆蛋,123
10244,庐山,庐山石耳,103
10244,庐山,庐山石鸡,86
10244,庐山,庐山小白菜,29
10244,庐山,笋衣烧肉,24
10244,庐山,庐山野芹菜,6
10439,东极岛,海鲜面,102
10439,东极岛,淡菜,35
10439,东极岛,螺类,34
10439,东极岛,虎头鱼,33
10439,东极岛,佛手,13
10439,东极岛,小黄鱼,9
10439,东极岛,野生牡蛎,3
10439,东极岛,石斑鱼,1
12702,武功山,萍乡炒粉,34
12702,武功山,腊肉、腊味,20
12702,武功山,萍乡小炒肉,13
12702,武功山,莲花血鸭,4
12702,武功山,武功紫红米,3
12702,武功山,洋辣椒,1
12702,武功山,武功山石耳,1
12702,武功山,武功山多味豆腐,1
12702,武功山,艾米果,1
11754,南昌,瓦罐煨汤,45
11754,南昌,南昌米粉,23
11754,南昌,米粉蒸肉,6
11754,南昌,藜蒿炒腊肉,5
11754,南昌,风味烤卤,5
11754,南昌,白糖糕,2
11754,南昌,油炸小品,1
17361,柞水,没有,0
62796,塔什库尔干塔吉克自治县,没有,0
10608,横店,南马肉饼,3
10608,横店,东阳土鸡煲,2
10608,横店,梅干菜烧肉,2
10608,横店,上卢馄饨,1
10608,横店,东阳沃面,1
10608,横店,萝卜丝饼,1
10608,横店,馒头熓肉 ,1
10608,横店,择子豆腐 ,1
11465,三清山,熏香鸡腿,42
11465,三清山,三清山野菜,13
11465,三清山,小溪鱼、花斑鱼,2
11465,三清山,麻滋果,1
11465,三清山,竹笋炒肉片,1
11688,温州,没有,0
10089,南浔,双浇面,84
10089,南浔,臭豆腐干,35
10089,南浔,千张包,23
10089,南浔,南浔香大头菜,18
10089,南浔,绣花锦菜,14
10089,南浔,浔蹄,13
10089,南浔,熏豆茶,12
10089,南浔,风枵,6
10089,南浔,旁皮鱼,1
10089,南浔,鳝丝炒洋葱,1
16193,北屯,没有,0
10589,景德镇,冷粉,21
10589,景德镇,碱水粑,19
10589,景德镇,油炸清汤,10
10589,景德镇,饺子粑,8
10589,景德镇,苦槠豆腐,6
10589,景德镇,油墩,1
10589,景德镇,鲶鱼煮豆冲,1
10589,景德镇,瓷泥煨鸡,1
11469,嵊泗,海鲜烧烤,85
11469,嵊泗,海鲜面,80
11469,嵊泗,枸杞贻贝,62
11469,嵊泗,嵊泗梭子蟹,52
11469,嵊泗,嵊山带鱼,25
11469,嵊泗,嵊泗墨鱼,10
11469,嵊泗,石花草,2
63100,奎屯,没有,0
15219,上饶,没有,0
20772,哈巴河,没有,0
11679,九江,没有,0
10124,丽水,红烧溪鱼,6
10124,丽水,黄米果,3
10124,丽水,安仁鱼头火锅,3
10124,丽水,缙云敲肉羹,1
10124,丽水,山粉圆,1
10124,丽水,咸菜火锅,1
10124,丽水,百菇宴,1
10124,丽水,茶丰泥鳅火锅,1
10124,丽水,炒知了,1
63090,博乐,没有,0
11609,赣州,没有,0
11912,湖州,没有,0
152043,河西走廊,没有,0
30801,枸杞岛,贻贝,77
30801,枸杞岛,海鲜面,72
30801,枸杞岛,梭子蟹,28
30801,枸杞岛,虎头鱼,23
30801,枸杞岛,石花饮,3
11248,井冈山,红米饭,24
11248,井冈山,南瓜汤,18
11248,井冈山,烟笋烧肉,5
11248,井冈山,石耳炖武山鸡,5
11248,井冈山,莲花血鸭,3
11248,井冈山,石鸡,3
11248,井冈山,永新狗肉,1
11248,井冈山,干煸桔皮丝,1
14696,宜春,没有,0
11746,雁荡山,蛤蜊豆腐汤,2
11746,雁荡山,美丽黄鱼,2
11746,雁荡山,香螺,2
11746,雁荡山,鸡末香鱼,1
11746,雁荡山,雁荡山石蛙,1
11746,雁荡山,清蒸海蟹,1
11746,雁荡山,绿豆面,1
11746,雁荡山,米粉丝面,1
11746,雁荡山,土豆野味煲,1
11746,雁荡山,雁荡烙饼,1
22762,鹰潭,没有,0
10772,青铜峡,没有,0
156544,袁家村,没有,0
13298,台州,没有,0
10247,安吉,没有,0
11303,萍乡,没有,0
64053,宜川,没有,0
62060,白银,没有,0
18014,若羌,没有,0
11252,金华,没有,0
41448,吉安,没有,0
18029,巴里坤,没有,0
15273,龙虎山,没有,0
15076,临安,没有,0
15348,桐庐,没有,0
22612,山丹,没有,0
41249,抚州,没有,0
61977,塔城,没有,0
10090,楠溪江,烤全羊,27
10090,楠溪江,楠溪麦饼,17
10090,楠溪江,金粉饺,11
10090,楠溪江,红烧田鱼,7
10090,楠溪江,楠溪素面,6
10090,楠溪江,沙岗粉干,2
159537,篁岭村,没有,0
12651,衢州,没有,0
24090,杏花沟,没有,0
14125,莫干山,没有,0
18986,瑶里,没有,0
64036,户县,没有,0
34173,新余,没有,0
19009,石城,没有,0
16925,仙居,没有,0
64031,神木,没有,0
13915,鄱阳湖,没有,0
64696,桐乡,没有,0
16920,乌孙古道,没有,0
29348,瑞金,没有,0
19689,贵溪,没有,0
23697,海宁,没有,0
62070,固原,没有,0
140678,玉山县,没有,0
16000,象山,没有,0
26506,石泉,没有,0
66306,新建,没有,0
11335,樟树,没有,0
15994,朱家尖,没有,0
64045,泾阳,没有,0
16335,奉化,没有,0
16983,庆源,没有,0
62815,玛曲,没有,0
64697,嘉善,没有,0
66307,弋阳,没有,0
62079,博尔塔拉,没有,0
19652,安义古村,没有,0
12957,诸暨,没有,0
63605,轮台,没有,0
64478,义乌,没有,0
140588,宁都,没有,0
17989,巩乃斯,没有,0
63549,湟中,没有,0
66304,龙南,没有,0
10117,南麂岛,沙蛤,12
10117,南麂岛,淡菜,6
10117,南麂岛,辣螺,1
10117,南麂岛,红蛋典,1
10117,南麂岛,石斑鱼,1
10117,南麂岛,海蜒,1
63527,刚察,没有,0
63523,金塔,没有,0
19038,于都,没有,0
11626,临海,没有,0
63824,永宁,没有,0
140680,铜鼓,没有,0
62072,石嘴山,没有,0
16168,宁海,没有,0
62051,德清,没有,0
63104,沙湾,没有,0
10555,遂昌,没有,0
144112,信丰,没有,0
10798,新昌,没有,0
63034,洋县,没有,0
63099,新源,没有,0
140738,靖安,没有,0
18010,叶城,没有,0
84552,萧山,没有,0
140591,铅山县,没有,0
62075,海东,没有,0
15995,大明山,没有,0
27329,余姚,没有,0
45833,渔山岛,没有,0
17993,唐布拉草原,没有,0
62073,吴忠,没有,0
64472,武宁,没有,0
10582,天目山,没有,0
66308,浮梁,没有,0
16001,溪口,没有,0
62077,黄南,没有,0
64471,永修,没有,0
16002,长兴,没有,0
140749,富平,没有,0
64157,莲花县,没有,0
64049,黄陵,没有,0
64682,淳安,没有,0
144130,修水,没有,0
19784,岐山,没有,0
140741,星子县,没有,0
63875,太白县,没有,0
144123,瑞昌,没有,0
64694,天台,没有,0
15925,西吉,没有,0
63037,佛坪,没有,0
140596,泰和,没有,0
10139,武义,没有,0
140679,大余,没有,0
185213,梅岭,没有,0
24180,余杭,没有,0
66303,丰城,没有,0
39806,永新,没有,0
140590,鄱阳,没有,0
63877,扶风,没有,0
17385,东阳,没有,0
143934,金溪,没有,0
62828,卓尼,没有,0
144134,德兴,没有,0
10210,泰顺,没有,0
11343,玉珠峰,没有,0
15997,安昌,没有,0
66302,崇义,没有,0
198518,花鸟岛,没有,0
144116,遂川,没有,0
140677,安远,没有,0
32748,五家渠,没有,0
10154,开化,没有,0
64686,青田,没有,0
144113,兴国,没有,0
63093,霍城,没有,0
23903,宜黄,没有,0
49974,克孜勒苏柯尔克孜自治州,没有,0
143938,资溪,没有,0
12393,江山,没有,0
143937,南丰,没有,0
14176,富阳,没有,0
174179,霍尔果斯市,没有,0
22510,慈溪,没有,0
62061,金昌,没有,0
17322,苍南,没有,0
66305,安义,没有,0
16682,上虞,没有,0
64039,乾县,没有,0
140592,进贤,没有,0
64044,兴平,没有,0
10147,浙西大峡谷,没有,0
140594,乐平,没有,0
18161,云和梯田,没有,0
143936,黎川,没有,0
141561,乌苏,没有,0
140676,安福,没有,0
63603,和静,没有,0
144114,寻乌,没有,0
144119,新干,没有,0
64695,温岭,没有,0
17321,洞头,没有,0
64213,三原,没有,0
144126,上高,没有,0
15334,建德,没有,0
18176,蒲城,没有,0
144131,芦溪,没有,0
64692,乐清,没有,0
64139,奇台,没有,0
144268,潼关,没有,0
140662,高安,没有,0
62855,永靖,没有,0
144137,余干,没有,0
144115,吉水,没有,0
63531,阿克塞,没有,0
64691,永嘉,没有,0
16490,兰溪,没有,0
143935,乐安,没有,0
20650,杭州宋城旅游区,没有,0
63608,独山子,没有,0
63032,留坝,没有,0
143931,崇仁,没有,0
10834,龙泉,没有,0
144117,万安,没有,0
33285,米脂,没有,0
18011,库尔德宁,没有,0
176003,共青城市,没有,0
11255,瑞安,没有,0
62854,榆中,没有,0
62859,景泰,没有,0
144129,宜丰,没有,0
25071,汉阴,没有,0
144133,广丰,没有,0
22790,石浦,没有,0
19868,冶力关,没有,0
144111,全南,没有,0
64687,缙云,没有,0
64059,镇安,没有,0
140593,上犹,没有,0
64066,白水,没有,0
62847,天祝,没有,0
18088,景宁,没有,0
144110,会昌,没有,0
18027,额尔齐斯河,没有,0
11824,诸葛八卦村,没有,0
144125,奉新,没有,0
64685,云和,没有,0
16801,夏特古道,没有,0
64043,礼泉,没有,0
143933,广昌,没有,0
141066,嵊山,没有,0
63874,陇县,没有,0
144109,赣县,没有,0
140598,万载,没有,0
63534,尖扎,没有,0
20996,嵊州,没有,0
159530,清华镇,没有,0
64051,延川,没有,0
16498,龙门古镇,没有,0
11251,三门,没有,0
144136,万年县,没有,0
45987,磐安,没有,0
63029,宁强,没有,0
144121,德安,没有,0
17320,前童,没有,0
16334,永康,没有,0
64068,大荔,没有,0
144122,都昌,没有,0
63525,共和,没有,0
84681,柯桥,没有,0
64032,佳县,没有,0
141551,木垒,没有,0
64752,浦江,没有,0
144108,定南,没有,0
19210,钓源古村,没有,0
36563,塘栖,没有,0
140589,彭泽,没有,0
64689,文成,没有,0
63535,湟源,没有,0
17560,浙南,没有,0
144132,上栗,没有,0
10797,廿八都古镇,没有,0
63516,肃南,没有,0
144138,分宜,没有,0
66313,海盐,没有,0
63030,勉县,没有,0
64690,平阳,没有,0
64699,岱山,没有,0
143932,东乡,没有,0
63031,南郑,没有,0
144120,永丰,没有,0
64684,松阳,没有,0
12546,达坂城,没有,0
176030,南城县,没有,0
42877,龙游,没有,0
64063,商南,没有,0
62814,民乐,没有,0
23819,阿拉尔,没有,0
50808,绥德,没有,0
11518,灵武,没有,0
17016,三尖,没有,0
175994,石城县,没有,0
63876,眉县,没有,0
64038,彬县,没有,0
63180,平湖,没有,0
144139,余江,没有,0
63038,凤县,没有,0
144118,峡江,没有,0
64055,紫阳,没有,0
140801,湖口县,没有,0
15998,林坑,没有,0
43347,新市古镇,没有,0
64025,凤翔,没有,0
63515,临泽,没有,0
144135,横峰,没有,0
20762,孽龙洞,没有,0
64058,平利,没有,0
17319,慈城,没有,0
18338,郭坑口,没有,0
64061,山阳,没有,0
24411,渼陂,没有,0
66257,平罗,没有,0
22141,南黄古道,没有,0
18424,武陵岩,没有,0
84700,玉环,没有,0
64137,阜康,没有,0
25159,柘林湖,没有,0
152743,杨陵,没有,0
144756,冷湖,没有,0
24582,南矶山,没有,0
64683,庆元,没有,0
64062,丹凤,没有,0
21752,龟峰,没有,0
18936,檀头山,没有,0
62850,永登,没有,0
62795,里仁镇,没有,0
18249,江西齐云山,没有,0
15999,芙蓉村,没有,0
141386,新叶古镇,没有,0
28063,上堡梯田,没有,0
19148,玛纳斯,没有,0
146576,大慈岩,没有,0
16504,俞源,没有,0
10209,北戴河,螃蟹,182
10209,北戴河,皮皮虾,96
10209,北戴河,贝类,77
10209,北戴河,八爪鱼,14
10209,北戴河,面条鱼,1
63878,子洲,没有,0
24159,腾蛟,没有,0
11499,秦皇岛,没有,0
19253,大盘山,没有,0
144279,吴堡,没有,0
10432,承德,碗坨,8
10432,承德,鲜花玫瑰饼,4
10432,承德,荞面饸饹,4
10432,承德,饽饽,4
10432,承德,承德凉粉,3
10432,承德,银丝杂面,2
10432,承德,御土荷叶鸡,2
10432,承德,汽锅野味八仙,1
63514,玛沁,没有,0
11830,石家庄,没有,0
63033,城固,没有,0
176465,常山县,没有,0
17920,乌兰布统,没有,0
63606,尉犁,没有,0
147131,外婆坑,没有,0
26758,窈口,没有,0
11735,张家口,没有,0
34881,高台,没有,0
19255,西径山,没有,0
18257,大奇山,没有,0
10219,塞罕坝,没有,0
144276,定边,没有,0
11345,乌溪江,没有,0
34422,江心屿,没有,0
11796,保定,没有,0
63532,乐都,没有,0
141562,托克逊,没有,0
30458,四明山,没有,0
12431,钱塘江,没有,0
18910,黄檀洞,没有,0
18753,桃花岛,没有,0
142763,草原天路,没有,0
141547,福海,没有,0
33423,六春湖,没有,0
11781,唐山,没有,0
64138,吉木萨尔,没有,0
34429,江郎山,没有,0
28018,茗岙,没有,0
11386,张北,没有,0
63511,都兰,没有,0
10034,木兰围场,没有,0
18944,浙东大峡谷,没有,0
18188,括苍山,没有,0
10695,丰宁坝上,没有,0
62860,文县,没有,0
16013,南戴河,螃蟹,20
16013,南戴河,皮皮虾,18
16013,南戴河,扇贝,3
16013,南戴河,铁锅炖菜,1
16013,南戴河,抚宁梨,1
16575,崇礼,没有,0
17571,梅源梯田,没有,0
17161,天台苍山,没有,0
66229,宕昌,没有,0
11262,野三坡,没有,0
18217,南北湖,没有,0
10084,猕猴峡,没有,0
17331,阿尔金,没有,0
11732,邯郸,没有,0
143370,岷县,没有,0
144262,白河县,没有,0
62858,陇西,没有,0
11808,蔚县,饸饹,21
11808,蔚县,粉坨,18
11808,蔚县,黄糕,13
11808,蔚县,五香豆干,12
11808,蔚县,八大碗,9
17923,方岩,没有,0
14548,廊坊,没有,0
34419,仙华山,没有,0
16499,郭洞,没有,0
62845,民勤,没有,0
10450,浙江天台山,没有,0
63035,西乡,没有,0
10326,翡翠岛,没有,0
17917,五泄,没有,0
64056,岚皋,没有,0
58257,合阳,没有,0
11567,沽源,没有,0
64054,宁陕,没有,0
18015,莎车,没有,0
20079,昌黎,没有,0
10341,西湖,没有,0
14906,西溪,没有,0
63537,循化,没有,0
20045,东白山,没有,0
17860,丰宁,没有,0
33628,太子湾,没有,0
62856,渭源,没有,0
22388,九溪,没有,0
10480,山海关,没有,0
22811,河姆渡,没有,0
10309,白洋淀,没有,0
63823,盐池,没有,0
12057,邢台,没有,0
19791,丹山赤水,没有,0
63097,巩留,没有,0
15996,南尖岩,没有,0
14894,沧州,没有,0
19079,河坊街,没有,0
144269,高陵,没有,0
64057,旬阳,没有,0
10785,乐亭,没有,0
10030,三亚,抱罗粉,800
10030,三亚,清补凉,667
10030,三亚,水果炒冰,532
10030,三亚,椰子饭,523
10030,三亚,文昌鸡,380
10030,三亚,和乐蟹,340
10030,三亚,东山羊,158
10030,三亚,加积鸭,104
10030,三亚,陵水酸粉,77
10030,三亚,竹筒饭,25
18746,涞源,没有,0
20613,须弥山,没有,0
63036,镇巴,没有,0
10513,海口,清补凉,44
10513,海口,海南粉,36
10513,海口,陵水酸粉,18
10513,海口,椰子饭,15
10513,海口,鱼煲,1
23029,正定,没有,0
64050,洛川,没有,0
16020,亚龙湾,没有,0
14786,蜈支洲岛,没有,0
63086,温宿,没有,0
12053,涿州,没有,0
63098,尼勒克,没有,0
196292,海棠湾,没有,0
63087,阿克苏市,没有,0
10230,小五台,没有,0
11701,文昌,没有,0
36233,阿拉山口,没有,0
144272,安塞,没有,0
13034,衡水,没有,0
11616,万宁,没有,0
63604,且末,没有,0
34594,兴隆,没有,0
10194,西沙群岛,没有,0
174206,米东区,没有,0
11265,易县,没有,0
41342,琼海,没有,0
144170,中宁,没有,0
19205,怀来,没有,0
144267,宜君,没有,0
11266,清东陵,没有,0
62982,陵水,没有,0
